MSG,5,111,11111,A5080C,111111,2016/09/13,08:42:08.871,2016/09/13,08:42:08.909,,2200,,,,,,,0,,0,0

MSG,8,111,11111,A38999,111111,2016/09/13,08:42:08.875,2016/09/13,08:42:08.910,,,,,,,,,,,,

MSG,5,111,11111,A5080C,111111,2016/09/13,08:42:08.883,2016/09/13,08:42:08.912,,2200,,,,,,,0,,0,0

MSG,5,111,11111,A5080C,111111,2016/09/13,08:42:08.884,2016/09/13,08:42:08.912,,2200,,,,,,,0,,0,0

MSG,3,111,11111,A51331,111111,2016/09/13,08:42:08.898,2016/09/13,08:42:08.915,,2800,,,38.09160,-89.92059,,,,,,0

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:08.913,2016/09/13,08:42:08.960,,,120,102,,,-512,,,,,0

MSG,7,111,11111,A38999,111111,2016/09/13,08:42:08.967,2016/09/13,08:42:09.015,,2200,,,,,,,,,,0

MSG,8,111,11111,A5080C,111111,2016/09/13,08:42:08.989,2016/09/13,08:42:09.020,,,,,,,,,,,,0

MSG,8,111,11111,A51331,111111,2016/09/13,08:42:09.030,2016/09/13,08:42:09.072,,,,,,,,,,,,

MSG,4,111,11111,A51331,111111,2016/09/13,08:42:09.056,2016/09/13,08:42:09.078,,,105,261,,,-128,,,,,0

MSG,3,111,11111,A5080C,111111,2016/09/13,08:42:09.103,2016/09/13,08:42:09.130,,2200,,,38.64629,-89.98245,,,,,,0

MSG,4,111,11111,A5080C,111111,2016/09/13,08:42:09.165,2016/09/13,08:42:09.186,,,117,171,,,-64,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:09.227,2016/09/13,08:42:09.242,,2200,,,38.75516,-89.93652,,,,,,0

MSG,7,111,11111,A5080C,111111,2016/09/13,08:42:09.244,2016/09/13,08:42:09.289,,2200,,,,,,,,,,0

MSG,7,111,11111,A5080C,111111,2016/09/13,08:42:09.248,2016/09/13,08:42:09.290,,2200,,,,,,,,,,0

MSG,7,111,11111,A5080C,111111,2016/09/13,08:42:09.250,2016/09/13,08:42:09.290,,2200,,,,,,,,,,0

MSG,5,111,11111,A38999,111111,2016/09/13,08:42:09.281,2016/09/13,08:42:09.297,,2200,,,,,,,0,,0,0

MSG,5,111,11111,A38999,111111,2016/09/13,08:42:09.281,2016/09/13,08:42:09.297,,2200,,,,,,,0,,0,0

MSG,1,111,11111,A38999,111111,2016/09/13,08:42:09.347,2016/09/13,08:42:09.397,BKN27   ,,,,,,,,,,,

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:09.445,2016/09/13,08:42:09.461,,,120,103,,,-512,,,,,0

MSG,7,111,11111,A5080C,111111,2016/09/13,08:42:09.565,2016/09/13,08:42:09.615,,2200,,,,,,,,,,0

MSG,3,111,11111,A5080C,111111,2016/09/13,08:42:09.625,2016/09/13,08:42:09.671,,2200,,,38.64595,-89.98236,,,,,,0

MSG,4,111,11111,A5080C,111111,2016/09/13,08:42:09.651,2016/09/13,08:42:09.676,,,117,171,,,-64,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:09.723,2016/09/13,08:42:09.778,,2200,,,38.75510,-89.93617,,,,,,0

MSG,3,111,11111,A51331,111111,2016/09/13,08:42:09.914,2016/09/13,08:42:09.947,,2800,,,38.09152,-89.92123,,,,,,0

MSG,7,111,11111,A38999,111111,2016/09/13,08:42:09.928,2016/09/13,08:42:09.951,,2200,,,,,,,,,,0

MSG,7,111,11111,A38999,111111,2016/09/13,08:42:09.958,2016/09/13,08:42:10.000,,2200,,,,,,,,,,0

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:09.971,2016/09/13,08:42:10.003,,,119,104,,,-512,,,,,0

MSG,8,111,11111,A38999,111111,2016/09/13,08:42:10.063,2016/09/13,08:42:10.108,,,,,,,,,,,,

MSG,4,111,11111,A5080C,111111,2016/09/13,08:42:10.069,2016/09/13,08:42:10.109,,,117,171,,,-64,,,,,0

MSG,8,111,11111,A5080C,111111,2016/09/13,08:42:10.125,2016/09/13,08:42:10.164,,,,,,,,,,,,0

MSG,3,111,11111,A5080C,111111,2016/09/13,08:42:10.157,2016/09/13,08:42:10.172,,2200,,,38.64567,-89.98230,,,,,,0

MSG,7,111,11111,A38999,111111,2016/09/13,08:42:10.260,2016/09/13,08:42:10.279,,2200,,,,,,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:10.311,2016/09/13,08:42:10.334,,2200,,,38.75500,-89.93581,,,,,,0

MSG,3,111,11111,A51331,111111,2016/09/13,08:42:10.380,2016/09/13,08:42:10.433,,2800,,,38.09148,-89.92146,,,,,,0

MSG,4,111,11111,A51331,111111,2016/09/13,08:42:10.464,2016/09/13,08:42:10.494,,,106,261,,,-192,,,,,0

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:10.497,2016/09/13,08:42:10.544,,,120,104,,,-448,,,,,0

MSG,4,111,11111,A5080C,111111,2016/09/13,08:42:10.523,2016/09/13,08:42:10.550,,,117,171,,,0,,,,,0

MSG,3,111,11111,A5080C,111111,2016/09/13,08:42:10.635,2016/09/13,08:42:10.660,,2200,,,38.64543,-89.98224,,,,,,0

MSG,3,111,11111,A38999,111111,2016/09/13,08:42:10.875,2016/09/13,08:42:10.926,,2200,,,38.75491,-89.93540,,,,,,0

MSG,3,111,11111,A51331,111111,2016/09/13,08:42:10.882,2016/09/13,08:42:10.927,,2800,,,38.09146,-89.92178,,,,,,0

MSG,5,111,11111,A38999,111111,2016/09/13,08:42:10.902,2016/09/13,08:42:10.932,,2200,,,,,,,0,,0,0

MSG,4,111,11111,A51331,111111,2016/09/13,08:42:10.962,2016/09/13,08:42:10.988,,,106,261,,,-192,,,,,0

MSG,8,111,11111,A51331,111111,2016/09/13,08:42:10.978,2016/09/13,08:42:11.033,,,,,,,,,,,,

MSG,8,111,11111,A38999,111111,2016/09/13,08:42:11.017,2016/09/13,08:42:11.042,,,,,,,,,,,,

MSG,8,111,11111,A5080C,111111,2016/09/13,08:42:11.063,2016/09/13,08:42:11.095,,,,,,,,,,,,0

MSG,4,111,11111,A38999,111111,2016/09/13,08:42:11.067,2016/09/13,08:42:11.096,,,120,105,,,-448,,,,,0

MSG,4,111,11111,A5080C,111111,2016/09/13,08:42:11.069,2016/09/13,08:42:11.097,,,117,171,,,0,,,,,0

MSG,3,111,11111,A5080C,111111,2016/09/13,08:42:11.139,2016/09/13,08:42:11.154,,2200,,,38.64515,-89.98218,,,,,,0

